Unit;kWh;kWh;kWh;kWh;kWh;kWh;
Version;1_0;1_0;1_0;1_0;1_0;1_0;
03.09.2021 05:00 - 06:00;ff;-46,000.00f;ff;-39,908.00;0.00;85,908.00
03.09.2021 06:00 - 07:00;ff;-46,000.00f;ff;-62,078.00;0.00;108,078.00
03.09.2021 07:00 - 08:00;ff;-46,000.00f;ff;-13,152.00;0.00;59,152.00
03.09.2021 08:00 - 09:00;ff;-46,000.00f;ff;-3,822.00;0.00;49,822.00
03.09.2021 09:00 - 10:00;ff;-16,936.00f;ff;0.00;0.00;16,936.00
03.09.2021 10:00 - 11:00;1,336.00f;ff;ff;0.00;-1,336.00;0.00
03.09.2021 11:00 - 12:00;ff;-46,000.00f;ff;-15,612.00;0.00;61,612.00
03.09.2021 12:00 - 13:00;ff;-46,000.00f;ff;-5,167.00;0.00;51,167.00
03.09.2021 13:00 - 14:00;ff;-46,000.00f;ff;-29,115.00;0.00;75,115.00
03.09.2021 14:00 - 15:00;1,267.00f;ff;ff;0.00;-1,267.00;0.00
03.09.2021 15:00 - 16:00;ff;-30,360.00f;ff;0.00;0.00;30,360.00
03.09.2021 16:00 - 17:00;ff;-894.00f;ff;0.00;0.00;894.00
03.09.2021 17:00 - 18:00;ff;-23,000.00f;ff;-15,673.00;0.00;38,673.00
03.09.2021 18:00 - 19:00;ff;-79,000.00f;56,000.00f;-28,433.00;0.00;51,433.00
03.09.2021 19:00 - 20:00;ff;-46,000.00f;23,000.00f;-26,791.00;0.00;49,791.00
03.09.2021 20:00 - 21:00;ff;-211,000.00f;46,933.33f;-9,361.33;0.00;173,428.00
03.09.2021 21:00 - 22:00;ff;-95,211.00f;ff;0.00;0.00;95,211.00
03.09.2021 22:00 - 23:00;ff;-68,000.00f;10,500.00f;-11,521.00;0.00;69,021.00
03.09.2021 23:00 - 24:00;ff;-46,000.00f;ff;-42,856.00;0.00;88,856.00
04.09.2021 00:00 - 01:00;ff;-46,000.00f;ff;-16,373.00;0.00;62,373.00
04.09.2021 01:00 - 02:00;ff;-46,000.00f;ff;-39,980.00;0.00;85,980.00
04.09.2021 02:00 - 03:00;ff;-46,000.00f;ff;-48,496.00;0.00;94,496.00
04.09.2021 03:00 - 04:00;ff;-46,000.00f;ff;-14,940.00;0.00;60,940.00
04.09.2021 04:00 - 05:00;ff;-46,000.00f;ff;-33,134.00;0.00;79,134.00
04.09.2021 05:00 - 06:00;ff;-46,000.00f;ff;-51,722.00;0.00;97,722.00
04.09.2021 06:00 - 07:00;ff;-45,203.00f;ff;0.00;0.00;45,203.00
04.09.2021 07:00 - 08:00;ff;-45,307.00f;ff;0.00;0.00;45,307.00
04.09.2021 08:00 - 09:00;ff;-46,000.00f;ff;-22,194.00;0.00;68,194.00
04.09.2021 09:00 - 10:00;ff;-293.00f;ff;0.00;0.00;293.00
04.09.2021 10:00 - 11:00;1,463.00f;ff;ff;0.00;-1,463.00;0.00
04.09.2021 11:00 - 12:00;1,264.00f;ff;ff;0.00;-1,264.00;0.00
04.09.2021 12:00 - 13:00;ff;-2,400.00f;ff;0.00;0.00;2,400.00
04.09.2021 13:00 - 14:00;ff;-32,396.00f;ff;0.00;0.00;32,396.00
04.09.2021 14:00 - 15:00;1,479.00f;ff;ff;0.00;-1,479.00;0.00
04.09.2021 15:00 - 16:00;1,485.00f;ff;ff;0.00;-1,485.00;0.00
04.09.2021 16:00 - 17:00;ff;-11,020.00f;ff;0.00;0.00;11,020.00
04.09.2021 17:00 - 18:00;ff;-46,000.00f;23,000.00f;-13,833.00;0.00;36,833.00
04.09.2021 18:00 - 19:00;ff;-46,000.00f;8,433.33f;-23,558.33;0.00;61,125.00
04.09.2021 19:00 - 20:00;ff;-93,000.00f;17,333.33f;-28,191.33;0.00;103,858.00
04.09.2021 20:00 - 21:00;ff;-229,000.00f;ff;-6,309.00;0.00;235,309.00
04.09.2021 21:00 - 22:00;ff;-130,000.00f;ff;-7,202.00;0.00;137,202.00
04.09.2021 22:00 - 23:00;ff;-86,000.00f;ff;-18,704.00;0.00;104,704.00
04.09.2021 23:00 - 24:00;ff;-46,000.00f;ff;-41,611.00;0.00;87,611.00
05.09.2021 00:00 - 01:00;ff;-46,000.00f;ff;-22,379.00;0.00;68,379.00
05.09.2021 01:00 - 02:00;ff;-46,000.00f;ff;-21,920.00;0.00;67,920.00
05.09.2021 02:00 - 03:00;ff;-46,000.00f;ff;-6,964.00;0.00;52,964.00
05.09.2021 03:00 - 04:00;ff;-46,000.00f;ff;-67,947.00;0.00;113,947.00
05.09.2021 04:00 - 05:00;ff;-46,000.00f;ff;-57,543.00;0.00;103,543.00
05.09.2021 05:00 - 06:00;ff;-46,000.00f;ff;-68,177.00;0.00;114,177.00
05.09.2021 06:00 - 07:00;ff;-46,000.00f;ff;-51,960.00;0.00;97,960.00
05.09.2021 07:00 - 08:00;ff;-48,112.00f;24,000.00f;0.00;0.00;24,112.00
05.09.2021 08:00 - 09:00;ff;-68,274.00f;24,000.00f;0.00;0.00;44,274.00
05.09.2021 09:00 - 10:00;ff;-834.00f;ff;0.00;0.00;834.00
05.09.2021 10:00 - 11:00;ff;-6,068.00f;ff;0.00;0.00;6,068.00
05.09.2021 11:00 - 12:00;ff;-46,000.00f;ff;-24,260.00;0.00;70,260.00
05.09.2021 12:00 - 13:00;ff;-46,000.00f;ff;-48,115.00;0.00;94,115.00
05.09.2021 13:00 - 14:00;ff;-46,000.00f;18,000.00f;-12,599.00;0.00;40,599.00
05.09.2021 14:00 - 15:00;ff;-32,452.00f;ff;0.00;0.00;32,452.00
05.09.2021 15:00 - 16:00;ff;-38,672.00f;ff;0.00;0.00;38,672.00
05.09.2021 16:00 - 17:00;ff;-23,000.00f;ff;-13,908.00;0.00;36,908.00
05.09.2021 17:00 - 18:00;ff;-23,000.00f;ff;-863.00;0.00;23,863.00
05.09.2021 18:00 - 19:00;ff;-143,000.00f;60,000.00f;-20,356.00;0.00;103,356.00
05.09.2021 19:00 - 20:00;ff;-205,000.00f;ff;-16,723.00;0.00;221,723.00
05.09.2021 20:00 - 21:00;ff;-268,000.00f;ff;-729.00;0.00;268,729.00
05.09.2021 21:00 - 22:00;ff;-210,131.00f;ff;0.00;0.00;210,131.00
05.09.2021 22:00 - 23:00;ff;-20,300.00f;ff;-7,500.00;0.00;27,800.00
05.09.2021 23:00 - 24:00;ff;-46,000.00f;ff;-8,344.00;0.00;54,344.00
06.09.2021 00:00 - 01:00;ff;-37,649.00f;ff;ff;0.00;37,649.00
06.09.2021 01:00 - 02:00;ff;-31,223.00f;ff;ff;0.00;31,223.00
06.09.2021 02:00 - 03:00;ff;-438.00f;ff;ff;0.00;438.00
06.09.2021 03:00 - 04:00;1,563.00f;ff;ff;ff;-1,563.00;0.00
06.09.2021 04:00 - 05:00;1,524.00f;ff;ff;ff;-1,524.00;0.00
06.09.2021 05:00 - 06:00;ff;-46,000.00f;ff;-40,225.00f;0.00;86,225.00
06.09.2021 06:00 - 07:00;ff;-46,000.00f;ff;-41,201.00f;0.00;87,201.00
06.09.2021 07:00 - 08:00;ff;-46,000.00f;ff;-32,313.00f;0.00;78,313.00
06.09.2021 08:00 - 09:00;ff;-46,000.00f;ff;-9,013.00f;0.00;55,013.00
06.09.2021 09:00 - 10:00;ff;-30,158.00f;ff;ff;0.00;30,158.00
06.09.2021 10:00 - 11:00;1,544.00f;ff;ff;ff;-1,544.00;0.00
06.09.2021 11:00 - 12:00;ff;-29,410.00f;ff;ff;0.00;29,410.00
06.09.2021 12:00 - 13:00;ff;-4,484.00f;ff;ff;0.00;4,484.00
06.09.2021 13:00 - 14:00;ff;-9,288.00f;ff;ff;0.00;9,288.00
06.09.2021 14:00 - 15:00;1,561.00f;ff;ff;ff;-1,561.00;0.00
06.09.2021 15:00 - 16:00;ff;-16,853.00f;ff;ff;0.00;16,853.00
06.09.2021 16:00 - 17:00;ff;-14,557.00f;ff;ff;0.00;14,557.00
06.09.2021 17:00 - 18:00;ff;-46,000.00f;ff;-38,819.00f;0.00;84,819.00
06.09.2021 18:00 - 19:00;ff;-203,000.00f;23,750.00f;-25,156.00f;0.00;204,406.00
06.09.2021 19:00 - 20:00;ff;-200,000.00f;ff;-31,274.00f;0.00;231,274.00
06.09.2021 20:00 - 21:00;ff;-240,000.00f;ff;-33,116.00f;0.00;273,116.00
06.09.2021 21:00 - 22:00;ff;-235,704.00f;ff;ff;0.00;235,704.00
06.09.2021 22:00 - 23:00;ff;-207,600.33f;76,383.33f;ff;0.00;131,217.00
06.09.2021 23:00 - 24:00;ff;-46,000.00f;ff;-769.00f;0.00;46,769.00
07.09.2021 00:00 - 01:00;ff;-46,000.00f;ff;-14,173.00;0.00;60,173.00
07.09.2021 01:00 - 02:00;ff;-46,000.00f;ff;-25,789.00;0.00;71,789.00
07.09.2021 02:00 - 03:00;ff;-46,000.00f;ff;-66,419.00;0.00;112,419.00
07.09.2021 03:00 - 04:00;ff;-46,000.00f;ff;-48,679.00;0.00;94,679.00
07.09.2021 04:00 - 05:00;ff;-46,000.00f;ff;-55,307.00;0.00;101,307.00
07.09.2021 05:00 - 06:00;ff;-10,733.00f;ff;0.00;0.00;10,733.00
07.09.2021 06:00 - 07:00;ff;-46,000.00f;ff;-46,821.00;0.00;92,821.00
07.09.2021 07:00 - 08:00;ff;-46,000.00f;ff;-4,635.00;0.00;50,635.00
07.09.2021 08:00 - 09:00;ff;-46,000.00f;ff;-18,241.00;0.00;64,241.00
07.09.2021 09:00 - 10:00;ff;-35,131.00f;ff;0.00;0.00;35,131.00
07.09.2021 10:00 - 11:00;ff;-21,586.00f;ff;0.00;0.00;21,586.00
07.09.2021 11:00 - 12:00;1,523.00f;ff;ff;0.00;-1,523.00;0.00
07.09.2021 12:00 - 13:00;ff;-1,002.00f;ff;0.00;0.00;1,002.00
07.09.2021 13:00 - 14:00;ff;-46,000.00f;ff;-16,228.00;0.00;62,228.00
07.09.2021 14:00 - 15:00;ff;-46,000.00f;ff;-19,108.00;0.00;65,108.00
07.09.2021 15:00 - 16:00;ff;-46,000.00f;ff;-29,072.00;0.00;75,072.00
07.09.2021 16:00 - 17:00;ff;-46,000.00f;ff;-36,195.00;0.00;82,195.00
07.09.2021 17:00 - 18:00;ff;-200,000.00f;71,866.67f;-61,038.67;0.00;189,172.00
07.09.2021 18:00 - 19:00;ff;-263,000.00f;ff;-24,040.00;0.00;287,040.00
07.09.2021 19:00 - 20:00;ff;-348,000.00f;ff;-54,678.00;0.00;402,678.00
07.09.2021 20:00 - 21:00;ff;-434,967.00f;ff;-70,000.00;0.00;504,967.00
07.09.2021 21:00 - 22:00;ff;-290,000.00f;ff;-129,948.00;0.00;419,948.00
07.09.2021 22:00 - 23:00;ff;-155,010.33f;19,500.00f;-36,666.67;0.00;172,177.00
07.09.2021 23:00 - 24:00;ff;-76,000.00f;ff;-48,939.00;0.00;124,939.00
08.09.2021 00:00 - 01:00;ff;-46,000.00f;ff;-56,241.00;0.00;102,241.00
08.09.2021 01:00 - 02:00;ff;-46,000.00f;ff;-41,876.00;0.00;87,876.00
08.09.2021 02:00 - 03:00;ff;-46,000.00f;ff;-68,056.00;0.00;114,056.00
08.09.2021 03:00 - 04:00;ff;-46,000.00f;ff;-59,375.00;0.00;105,375.00
08.09.2021 04:00 - 05:00;ff;-46,000.00f;ff;-15,474.00;0.00;61,474.00
08.09.2021 05:00 - 06:00;ff;-46,000.00f;ff;-45,021.00;0.00;91,021.00
08.09.2021 06:00 - 07:00;ff;-46,000.00f;ff;-49,725.00;0.00;95,725.00
08.09.2021 07:00 - 08:00;ff;-122,000.00f;ff;-5,970.00;0.00;127,970.00
08.09.2021 08:00 - 09:00;ff;-46,000.00f;ff;-22,075.00;0.00;68,075.00
08.09.2021 09:00 - 10:00;ff;-46,000.00f;ff;-3,867.00;0.00;49,867.00
08.09.2021 10:00 - 11:00;ff;-46,000.00f;ff;-1,503.00;0.00;47,503.00
08.09.2021 11:00 - 12:00;1,601.00f;ff;ff;0.00;-1,601.00;0.00
08.09.2021 12:00 - 13:00;ff;-8,967.00f;ff;0.00;0.00;8,967.00
08.09.2021 13:00 - 14:00;ff;-26,528.00f;ff;0.00;0.00;26,528.00
08.09.2021 14:00 - 15:00;ff;-46,000.00f;ff;-49,230.00;0.00;95,230.00
08.09.2021 15:00 - 16:00;ff;-46,000.00f;ff;-21,111.00;0.00;67,111.00
08.09.2021 16:00 - 17:00;ff;-46,000.00f;ff;-7,958.00;0.00;53,958.00
08.09.2021 17:00 - 18:00;ff;-46,000.00f;ff;-77,247.00;0.00;123,247.00
08.09.2021 18:00 - 19:00;ff;-244,000.00f;ff;-45,142.00;0.00;289,142.00
08.09.2021 19:00 - 20:00;ff;-252,000.00f;ff;-99,536.00;0.00;351,536.00
08.09.2021 20:00 - 21:00;ff;-252,000.00f;ff;-223,804.00;0.00;475,804.00
08.09.2021 21:00 - 22:00;ff;-255,000.00f;ff;-196,798.00;0.00;451,798.00
08.09.2021 22:00 - 23:00;ff;-202,059.67f;ff;-60,083.33;0.00;262,143.00
08.09.2021 23:00 - 24:00;ff;-46,000.00f;ff;-86,864.00;0.00;132,864.00
09.09.2021 00:00 - 01:00;ff;-46,000.00f;ff;-114,512.00;0.00;160,512.00
09.09.2021 01:00 - 02:00;ff;-46,000.00f;ff;-60,075.00;0.00;106,075.00
09.09.2021 02:00 - 03:00;ff;-46,000.00f;ff;-43,285.00;0.00;89,285.00
09.09.2021 03:00 - 04:00;ff;-46,000.00f;ff;-29,003.00;0.00;75,003.00
09.09.2021 04:00 - 05:00;ff;-46,000.00f;ff;-33,743.00;0.00;79,743.00
09.09.2021 05:00 - 06:00;ff;-46,000.00f;ff;-48,082.00;0.00;94,082.00
09.09.2021 06:00 - 07:00;ff;-46,000.00f;ff;-41,682.00;0.00;87,682.00
09.09.2021 07:00 - 08:00;ff;-46,000.00f;ff;-45,016.00;0.00;91,016.00
09.09.2021 08:00 - 09:00;ff;-44,979.00f;ff;0.00;0.00;44,979.00
09.09.2021 09:00 - 10:00;ff;-46,000.00f;ff;-8,763.00;0.00;54,763.00
09.09.2021 10:00 - 11:00;ff;-24,176.00f;ff;0.00;0.00;24,176.00
09.09.2021 11:00 - 12:00;1,493.00f;ff;ff;0.00;-1,493.00;0.00
09.09.2021 12:00 - 13:00;1,487.00f;ff;ff;0.00;-1,487.00;0.00
09.09.2021 13:00 - 14:00;ff;-6,044.00f;ff;0.00;0.00;6,044.00
09.09.2021 14:00 - 15:00;ff;-46,000.00f;ff;-20,862.00;0.00;66,862.00
09.09.2021 15:00 - 16:00;ff;-46,000.00f;ff;-49,306.00;0.00;95,306.00
09.09.2021 16:00 - 17:00;ff;-46,000.00f;ff;-6,021.00;0.00;52,021.00
09.09.2021 17:00 - 18:00;ff;-75,000.00f;19,816.67f;-51,266.67;0.00;106,450.00
09.09.2021 18:00 - 19:00;ff;-137,000.00f;ff;-51,506.00;0.00;188,506.00
09.09.2021 19:00 - 20:00;ff;-283,000.00f;ff;-60,243.00;0.00;343,243.00
09.09.2021 20:00 - 21:00;ff;-283,000.00f;ff;-150,344.00;0.00;433,344.00
09.09.2021 21:00 - 22:00;ff;-283,000.00f;25,116.67f;-39,621.67;0.00;297,505.00
09.09.2021 22:00 - 23:00;ff;-283,000.00f;81,033.33f;-7,956.33;0.00;209,923.00
09.09.2021 23:00 - 24:00;ff;-46,000.00f;ff;-36,001.00;0.00;82,001.00
10.09.2021 00:00 - 01:00;ff;-46,000.00f;23,000.00f;-19,858.00;0.00;42,858.00
10.09.2021 01:00 - 02:00;ff;-46,000.00f;18,400.00f;-25,952.00;0.00;53,552.00
10.09.2021 02:00 - 03:00;ff;-46,000.00f;11,116.67f;-22,485.67;0.00;57,369.00
10.09.2021 03:00 - 04:00;ff;-46,000.00f;ff;-26,371.00;0.00;72,371.00
10.09.2021 04:00 - 05:00;ff;-45,924.67f;20,316.67f;0.00;0.00;25,608.00
10.09.2021 05:00 - 06:00;ff;-46,000.00f;23,000.00f;-21,800.00;0.00;44,800.00
10.09.2021 06:00 - 07:00;ff;-46,000.00f;ff;-26,677.00;0.00;72,677.00
10.09.2021 07:00 - 08:00;ff;-46,000.00f;ff;-2,726.00;0.00;48,726.00
10.09.2021 08:00 - 09:00;ff;-23,000.00f;ff;-11,240.00;0.00;34,240.00
10.09.2021 09:00 - 10:00;ff;-19,837.00f;ff;0.00;0.00;19,837.00
10.09.2021 10:00 - 11:00;ff;-46,000.00f;21,083.33f;-2,956.33;0.00;27,873.00
10.09.2021 11:00 - 12:00;ff;-32,186.00f;23,000.00f;0.00;0.00;9,186.00
10.09.2021 12:00 - 13:00;ff;-32,897.00f;23,000.00f;0.00;0.00;9,897.00
10.09.2021 13:00 - 14:00;ff;-46,000.00f;23,000.00f;-21,236.00;0.00;44,236.00
10.09.2021 14:00 - 15:00;ff;-46,000.00f;23,000.00f;-19,150.00;0.00;42,150.00
10.09.2021 15:00 - 16:00;ff;-46,000.00f;23,000.00f;-1,621.00;0.00;24,621.00
10.09.2021 16:00 - 17:00;ff;-46,000.00f;23,000.00f;-8,977.00;0.00;31,977.00
10.09.2021 17:00 - 18:00;ff;-58,000.00f;ff;-22,556.00;0.00;80,556.00
10.09.2021 18:00 - 19:00;ff;-58,000.00f;ff;-24,626.00;0.00;82,626.00
10.09.2021 19:00 - 20:00;ff;-220,000.00f;ff;-33,366.00;0.00;253,366.00
10.09.2021 20:00 - 21:00;ff;-220,000.00f;ff;-198,622.00;0.00;418,622.00
10.09.2021 21:00 - 22:00;ff;-213,486.33f;ff;-86,666.67;0.00;300,153.00
10.09.2021 22:00 - 23:00;ff;-23,000.00f;ff;-6,156.00;0.00;29,156.00
10.09.2021 23:00 - 24:00;ff;-23,000.00f;ff;-68,957.00;0.00;91,957.00
11.09.2021 00:00 - 01:00;ff;-46,000.00f;ff;-31,735.00;0.00;77,735.00
11.09.2021 01:00 - 02:00;ff;-23,000.00f;ff;-21,871.00;0.00;44,871.00
11.09.2021 02:00 - 03:00;ff;-23,000.00f;ff;-18,746.00;0.00;41,746.00
11.09.2021 03:00 - 04:00;ff;-23,000.00f;ff;-9,590.00;0.00;32,590.00
11.09.2021 04:00 - 05:00;ff;-23,000.00f;ff;-26,770.00;0.00;49,770.00
11.09.2021 05:00 - 06:00;ff;-23,000.00f;ff;-16,554.00;0.00;39,554.00
11.09.2021 06:00 - 07:00;ff;-46,000.00f;ff;-12,039.00;0.00;58,039.00
11.09.2021 07:00 - 08:00;ff;-65,476.00f;44,000.00f;0.00;0.00;21,476.00
11.09.2021 08:00 - 09:00;ff;-66,108.00f;44,000.00f;0.00;0.00;22,108.00
11.09.2021 09:00 - 10:00;ff;-44,395.00f;23,000.00f;0.00;0.00;21,395.00
11.09.2021 10:00 - 11:00;ff;-44,333.00f;23,000.00f;0.00;0.00;21,333.00
11.09.2021 11:00 - 12:00;ff;-44,803.00f;23,000.00f;0.00;0.00;21,803.00
11.09.2021 12:00 - 13:00;ff;-44,423.00f;23,000.00f;0.00;0.00;21,423.00
11.09.2021 13:00 - 14:00;ff;-22,685.00f;23,000.00f;0.00;-315.00;0.00
11.09.2021 14:00 - 15:00;ff;-23,392.00f;23,000.00f;0.00;0.00;392.00
11.09.2021 15:00 - 16:00;ff;-46,000.00f;21,850.00f;-28,830.00;0.00;52,980.00
11.09.2021 16:00 - 17:00;ff;-106,000.00f;ff;-25,521.00;0.00;131,521.00
11.09.2021 17:00 - 18:00;ff;-58,000.00f;ff;-23,338.00;0.00;81,338.00
11.09.2021 18:00 - 19:00;ff;-104,000.00f;ff;-116,823.00;0.00;220,823.00
11.09.2021 19:00 - 20:00;ff;-167,000.00f;ff;-162,309.00;0.00;329,309.00
11.09.2021 20:00 - 21:00;ff;-161,684.00f;ff;-324,050.00;0.00;485,734.00
11.09.2021 21:00 - 22:00;ff;-167,000.00f;ff;-82,721.00;0.00;249,721.00
11.09.2021 22:00 - 23:00;ff;-140,616.67f;47,866.67f;-17,500.00;0.00;110,250.00
11.09.2021 23:00 - 24:00;ff;-46,000.00f;ff;-8,170.00;0.00;54,170.00
12.09.2021 00:00 - 01:00;ff;-23,000.00f;ff;-25,035.00;0.00;48,035.00
12.09.2021 01:00 - 02:00;ff;-23,000.00f;ff;-33,177.00;0.00;56,177.00
12.09.2021 02:00 - 03:00;ff;-23,000.00f;ff;-33,109.00;0.00;56,109.00
12.09.2021 03:00 - 04:00;ff;-23,000.00f;ff;-20,366.00;0.00;43,366.00
12.09.2021 04:00 - 05:00;ff;-23,000.00f;ff;-14,134.00;0.00;37,134.00
12.09.2021 05:00 - 06:00;ff;-23,000.00f;ff;-47,255.00;0.00;70,255.00
12.09.2021 06:00 - 07:00;ff;-23,000.00f;ff;-28,267.00;0.00;51,267.00
12.09.2021 07:00 - 08:00;ff;-46,000.00f;18,400.00f;-9,257.00;0.00;36,857.00
12.09.2021 08:00 - 09:00;ff;-46,000.00f;12,266.67f;-8,582.67;0.00;42,316.00
12.09.2021 09:00 - 10:00;ff;-46,000.00f;1,150.00f;-11,119.00;0.00;55,969.00
12.09.2021 10:00 - 11:00;ff;-45,422.00f;23,000.00f;0.00;0.00;22,422.00
12.09.2021 11:00 - 12:00;ff;-44,438.00f;23,000.00f;0.00;0.00;21,438.00
12.09.2021 12:00 - 13:00;ff;-23,491.00f;23,000.00f;0.00;0.00;491.00
12.09.2021 13:00 - 14:00;ff;-46,000.00f;16,483.33f;-9.33;0.00;29,526.00
12.09.2021 14:00 - 15:00;ff;-42,636.33f;8,433.33f;0.00;0.00;34,203.00
12.09.2021 15:00 - 16:00;ff;-46,000.00f;12,266.67f;-3,788.67;0.00;37,522.00
12.09.2021 16:00 - 17:00;ff;-46,000.00f;18,016.67f;-12,134.67;0.00;40,118.00
12.09.2021 17:00 - 18:00;ff;-46,000.00f;ff;-28,755.00;0.00;74,755.00
12.09.2021 18:00 - 19:00;ff;-73,000.00f;ff;-30,707.00;0.00;103,707.00
12.09.2021 19:00 - 20:00;ff;-190,000.00f;ff;-29,868.00;0.00;219,868.00
12.09.2021 20:00 - 21:00;ff;-460,821.33f;ff;-36,416.67;0.00;497,238.00
12.09.2021 21:00 - 22:00;ff;-123,000.00f;ff;-61,653.00;0.00;184,653.00
12.09.2021 22:00 - 23:00;ff;-103,000.00f;1,500.00f;-16,411.00;0.00;117,911.00
12.09.2021 23:00 - 24:00;ff;-23,000.00f;ff;-27,743.00;0.00;50,743.00
13.09.2021 00:00 - 01:00;ff;-23,000.00f;ff;-19,684.00;0.00;42,684.00
